,Mean,Variance,Standard Deviation,Skewness,Kurtosis,Entropy,Contrast,Energy,Dissimilarity,Correlation,
0,11.43287659,603.8207349,24.57276409,2.571460258,6.865531901,0.087488081,131.6428865,0.2604729,4.488018622,0.941169661,
0,6.740112305,375.9667953,19.38986321,3.329640561,11.43147989,0.105075166,151.4610684,0.28746499,5.273999606,0.929487742,
0,1.475738525,85.55851039,9.249784343,6.891268709,49.1618771,0.202830432,199.8980464,0.409303327,5.758852259,0.891941704,
0,6.483642578,552.8970232,23.51376242,3.925870176,15.61691544,0.141788737,174.0867647,0.336812994,3.576176471,0.960287228,
1,15.66487122,1186.771639,34.44955208,2.656828114,7.329898736,0.037934814,173.8375944,0.167968091,4.7865433,0.950868007,
0,5.568756104,377.4891111,19.42907901,3.982930298,16.51100601,0.247264837,77.0191291,0.455877339,2.514466981,0.974442248,
0,8.679672241,535.8046252,23.14745397,3.14505912,10.37872421,0.184785466,82.33877234,0.389171161,3.100091827,0.972322302,
0,23.37072754,1207.08966,34.74319589,1.968054118,4.26160417,0.053912032,140.8181818,0.202022416,3.767736185,0.953267518,
0,22.22076416,1178.247788,34.32561417,2.020023873,4.416069997,0.048923505,152.2898256,0.191878119,3.674612403,0.945654122,
0,14.1089325,818.8319718,28.6152402,2.472756741,6.387902123,0.065343452,136.5972814,0.223276483,3.858342217,0.948160226,
0,7.306900024,674.3187816,25.96764875,3.915002567,15.63298195,0.087607685,212.7614764,0.260994141,5.305210918,0.955106656,
1,3.70425415,475.7465569,21.81161518,6.290616394,40.86115833,0.002107955,91.23846154,0.038256912,5.258241758,0.940951049,
1,15.97277832,1139.408216,33.75512133,2.674927417,7.543475333,0.003487924,118.573227,0.049270965,5.488475177,0.924975611,
0,22.25421143,1342.464233,36.63965383,2.106304968,4.743784302,0.059024963,144.1707807,0.211897667,4.949528397,0.96034218,
0,19.09094238,1252.393638,35.38917402,2.297886253,5.530486571,0.062799211,139.6580796,0.218825752,4.836533958,0.962638903,
0,7.969451904,596.2458134,24.41814517,3.714233931,14.49090443,0.086499384,194.211777,0.259520782,6.803960396,0.949237608,
0,1.82774353,86.90486349,9.322277806,6.639859284,49.99206482,0.143684203,84.53418124,0.339938265,4.091017488,0.934855403,
0,4.491531372,272.5594724,16.50937529,4.301850356,20.01076025,0.139358976,97.54552611,0.334000802,3.467856206,0.958619203,
0,6.781799316,361.7312773,19.0192344,3.385163535,12.21391301,0.21027547,73.76076688,0.417285337,2.789663795,0.965401698,
0,11.72808838,643.4388435,25.36609634,2.571545082,6.829883389,0.068036129,130.6970414,0.22761009,4.012573964,0.939584725,
0,7.384170532,459.6476949,21.43939586,3.267385449,10.92606897,0.109022112,162.0441801,0.292655888,4.374681393,0.935781642,
0,3.893081665,249.4630836,15.79440039,4.445732574,20.20789371,0.092824373,92.12332952,0.268645961,3.869033982,0.958599368,
0,5.40335083,370.2332616,19.24144645,3.903107016,15.60787277,0.306102511,81.74207146,0.51226007,2.737454837,0.973228704,
1,19.48269653,1642.617036,40.52921213,3.0122255,10.23461577,0.018357844,141.5827465,0.115625332,5.33471831,0.973332923,
1,7.192230225,931.2805366,30.51688937,4.880938852,25.20132479,0.003393388,108.3528455,0.04870402,5.701897019,0.976399838,
1,3.731948853,493.738908,22.22023645,6.700836712,47.76598371,0.002138322,76.81932773,0.038534102,5.460084034,0.979232507,
0,12.65919495,692.7330937,26.31982321,2.485072041,6.414908954,0.085610038,77.38114316,0.257250088,3.144497863,0.967852017,
0,8.361038208,496.2003174,22.27555426,3.036942122,9.454096374,0.105293127,98.21053615,0.287145273,3.561367458,0.959186797,
0,3.502578735,235.4339064,15.34385566,4.668008997,22.11187186,0.192729151,169.295909,0.397768003,4.36727206,0.936820632,
0,8.490264893,597.5457399,24.44474872,3.309853682,11.33815495,0.186362461,109.0717594,0.390787213,3.32466477,0.970245988,
1,20.22216797,1499.889005,38.7284005,2.646499485,7.840706984,0.030617038,101.9590154,0.15070236,4.752188809,0.976663016,
0,5.23046875,345.870583,18.59759616,3.907901705,15.55878178,0.080542409,200.8715278,0.249204761,4.942866162,0.915513574,
0,8.13130188,549.4138415,23.43957853,3.342622236,11.64384551,0.245003058,75.76750944,0.453504537,2.781749491,0.977450135,
0,11.89523315,722.9925295,26.8885204,2.690798984,7.614089584,0.153111968,79.45992014,0.351576348,3.290422552,0.975597442,
0,15.8807373,887.9358359,29.79825223,2.235326036,5.449844405,0.193060716,65.89963195,0.398285022,3.006538212,0.980225717,
0,3.844009399,251.565584,15.86081915,4.468622217,20.26207161,0.131390471,71.62437276,0.323271711,2.892831541,0.971315279,
0,4.690155029,285.1487812,16.88634896,3.923746936,15.73454763,0.269254832,48.67368893,0.477244427,2.044598835,0.979863335,
1,7.345993042,675.5914478,25.99214204,4.07626509,17.54308966,0.002026377,74.13940371,0.037507671,4.748186946,0.962209008,
0,7.131103516,471.3460508,21.71050554,3.553431724,13.23471823,0.218617054,84.24713209,0.426271254,3.183546378,0.972989952,
0,10.84017944,669.3304372,25.87142124,2.906066929,8.874614303,0.142870537,79.26449231,0.33880599,3.512861538,0.975497687,
0,7.273880005,527.8715285,22.97545491,3.526047037,12.85073394,0.3164328,62.14838812,0.521690875,2.309576485,0.982825292,
0,13.12268066,887.5286749,29.79141948,2.698711912,7.801326,0.197808524,116.0310078,0.403790696,3.730392157,0.971356394,
1,13.75675964,1460.174185,38.21222559,3.479543182,12.94195768,0.001035367,149.7621359,0.026803497,6.808635667,0.964161606,
0,3.44090271,126.9945775,11.26918708,3.797160569,15.04356834,0.164287183,32.60502959,0.364729061,2.220625528,0.964841228,
0,5.978927612,205.5717674,14.33777414,3.042129739,10.1212918,0.138490771,41.38918985,0.332963838,2.493843881,0.958604255,
0,8.386566162,260.0536578,16.12617927,2.427179396,6.386530122,0.109187248,38.96909072,0.293078456,2.568011009,0.95879588,
0,4.734130859,150.7490809,12.27799173,3.068011044,9.757218125,0.067961038,39.50770098,0.227246958,2.74849737,0.940508944,
0,1.924697876,62.05668038,7.87760626,4.704036986,23.36422812,0.065187477,52.16393443,0.223088831,3.359094457,0.906418513,
1,4.037521362,508.0428116,22.53980505,5.980248328,36.86924688,0.01873541,373.3480519,0.116901153,7.276190476,0.922283581,
0,2.465042114,74.60684288,8.637525275,3.96281943,16.10257222,0.113101107,18.60362173,0.296989555,1.678873239,0.967586776,
0,2.961486816,76.19075771,8.728731735,3.505208547,12.80879973,0.146042613,17.4632403,0.341621753,1.474132063,0.963785646,
1,7.48890686,277.2354768,16.65038969,3.004280888,9.825255317,0.015020572,28.67117794,0.103517807,2.459816207,0.964722949,
1,6.569030762,295.6392354,17.19416283,3.340536648,11.93389584,0.023342474,22.91201388,0.130411252,2.378381137,0.980630778,
1,3.34928894,167.3711148,12.93719888,4.677813513,23.70626257,0.027690365,43.58881064,0.14201595,3.010172144,0.963281727,
0,5.333435059,337.1611964,18.36194969,3.882230441,15.40597319,0.122537413,62.33647409,0.311643401,2.927845276,0.975934108,
0,13.99501038,762.3725838,27.6110953,2.424901325,6.195945388,0.106260986,82.66080094,0.288971473,3.665653495,0.97137652,
0,14.73556519,831.999061,28.84439393,2.464447452,6.424571452,0.08526295,108.4798335,0.257351012,4.394472898,0.965102856,
0,17.86251831,932.9980042,30.54501603,2.222542245,5.366947874,0.087097093,133.3725892,0.260325103,5.022315264,0.956870204,
0,10.30363464,694.0872608,26.34553588,3.056719702,9.685849235,0.080825081,152.5186555,0.250159705,5.095630252,0.954189927,
0,5.891799927,512.2417121,22.6327575,4.175179364,17.73901546,0.100416513,101.4946706,0.280363368,3.806744714,0.975528649,
0,7.77835083,610.7260182,24.71287151,3.487224888,12.47115882,0.287619549,99.56009783,0.494983148,2.655310971,0.97679318,
0,5.127258301,321.2599557,17.92372605,3.911315773,15.83628598,0.259007042,59.90863567,0.467516723,2.545324476,0.976922929,
0,10.20146179,522.8630396,22.86619863,2.656799856,7.427609502,0.133097871,94.97520661,0.325996003,3.44142726,0.957387254,
1,1.243713379,164.5158186,12.826372,11.25575888,134.0430433,0.005874881,444.5369822,0.064123422,9.474852071,0.893239154,
1,4.432220459,451.2868879,21.24351402,5.908762358,39.6267185,0.003412097,226.3098901,0.048834971,6.525902669,0.941908948,
0,14.68341064,634.6985999,25.19322528,2.242826308,5.548749066,0.054252362,76.7137218,0.202504083,3.692105263,0.962415375,
0,13.26243591,572.3228472,23.92326999,2.30791498,5.688905755,0.054257502,81.14350329,0.202347273,3.622738487,0.956829249,
0,12.38674927,549.5952943,23.44344886,2.362192415,5.885516039,0.070514741,68.19473868,0.232339242,3.441741357,0.961246627,
0,9.744506836,473.1329968,21.75162055,2.657219541,7.30356126,0.082393666,86.52089704,0.25197084,3.601863987,0.952248119,
0,1.462158203,84.43818194,9.189025081,6.872795103,48.67925023,0.284779909,183.952381,0.492474016,5.125776398,0.896361718,
0,11.07920837,705.4111779,26.55957789,2.943927677,9.138057349,0.142726264,82.06252308,0.338658164,3.630523077,0.976071776,
0,14.20195007,826.1126723,28.74217585,2.503593277,6.704059414,0.115418298,91.93575851,0.302292423,4.198031844,0.971337409,
1,9.388290405,647.3307179,25.44269479,3.349805677,12.43177057,0.116086255,97.77777778,0.303217932,3.548136372,0.971806863,
1,20.09651184,1241.630949,35.23678404,2.546484754,7.677340557,0.070669304,123.6103282,0.233085292,4.625482625,0.969678398,
1,18.25309753,1346.231378,36.69102585,2.813953135,8.915196473,0.006857941,119.4619697,0.069670326,5.092727273,0.95979092,
0,7.512817383,512.0157654,22.62776536,3.516810421,12.98575836,0.111457721,221.3769345,0.296813898,5.698325207,0.92905425,
0,1.017852783,59.43177274,7.709200525,8.099531095,68.47379668,0.221732775,227.5638889,0.429574001,5.69537037,0.875142003,
0,5.960403442,350.2219187,18.71421702,3.510135063,12.79028723,0.261207316,73.22045012,0.469751047,2.931596668,0.969806201,
0,9.938323975,482.9577979,21.97630082,2.738212927,8.29970109,0.13300494,90.68053192,0.326082852,3.659544968,0.955815698,
1,11.62652588,976.7326091,31.25272163,3.7169668,15.99669359,0.035382666,123.981982,0.162398005,5.098707403,0.973179136,
1,8.613632202,566.0411143,23.79161857,3.614357476,15.25030699,0.024109542,122.6746685,0.132900042,4.824188386,0.946130666,
0,3.474121094,211.6677254,14.54880495,4.70672852,23.64414925,0.179469574,138.3635149,0.383072313,3.903775476,0.938381034,
0,3.221801758,150.889249,12.28369851,4.305114902,19.18650713,0.092534762,37.30889541,0.268356785,2.56076898,0.970802527,
0,4.965896606,251.4299969,15.85654429,3.669088152,14.08429079,0.249931642,43.77684391,0.458380357,2.05626072,0.975308111,
0,12.69514465,648.3704847,25.46312009,2.446417455,6.274363482,0.073940071,90.60537717,0.23808219,3.648318043,0.958079572,
0,8.467834473,471.0174578,21.70293662,2.997619492,9.260205986,0.070432803,133.4688956,0.232320062,4.961359277,0.935582149,
0,2.013839722,115.9791528,10.76936176,6.005609613,37.52702885,0.244214989,136.8926829,0.452790835,4.463821138,0.926339906,
0,3.770065308,187.6149526,13.69726077,4.029865462,16.60329047,0.095066306,45.0170068,0.272119429,2.757575758,0.968539,
1,9.583511353,1082.856779,32.90678925,4.198131264,18.8828315,0.005589021,175.1901432,0.063043568,7.248418248,0.969529807,
1,10.2328186,1317.123765,36.29219978,4.198489303,18.59353856,0.004487089,185.7444589,0.056340193,7.140994599,0.969884814,
1,11.60353088,1208.58751,34.76474522,3.947188939,17.06975282,0.001253376,166.5883797,0.029497921,7.518548827,0.965728638,
0,11.11297607,548.5976032,23.42216052,2.58335032,6.950993664,0.071555025,73.43510324,0.234258096,3.759721105,0.962796378,
0,4.689407349,259.0937238,16.09638853,3.905110615,15.64672446,0.104569952,50.03205128,0.286339244,2.663589744,0.974259046,
1,4.57081604,616.0701297,24.82076005,6.31310823,42.41408763,0.013733061,255.2546898,0.099766554,9.464646465,0.968647371,
1,13.73027039,756.6280763,27.50687326,2.854217898,9.334157624,0.002850682,84.34984472,0.044515651,4.937888199,0.942775986,
1,17.63461304,851.5784225,29.18181664,2.529586377,7.535865997,0.022191783,85.30098152,0.12731356,4.435679231,0.961074965,
0,1.414733887,99.93256313,9.996627588,7.412332882,56.00050476,0.189699525,234.2171986,0.394503173,5.723404255,0.911831722,
0,5.758117676,347.9529728,18.6534976,3.620309383,13.44235814,0.202691028,65.63744003,0.408529906,2.429927529,0.973829513,
1,5.395858765,918.0225248,30.29888653,6.146546,39.19501934,0.005716581,225.4334252,0.063399963,7.669421488,0.968489192,
1,8.738815308,1537.895049,39.21600501,4.983258782,25.55019908,0.009825391,165.8346601,0.082947584,6.298836497,0.97660551,
1,9.537460327,1647.577755,40.5903653,4.750459982,23.17150498,0.015419849,153.3983333,0.104090342,5.708333333,0.977942506,
1,8.232757568,1398.185008,37.39231215,5.010678065,25.73575742,0.015061371,100.2169568,0.102999201,5.05448098,0.980561098,
0,5.050918579,191.2681713,13.82997366,3.177651178,10.43627691,0.076154391,55.40572938,0.241533233,2.816741162,0.939318831,
0,3.834320068,188.9303563,13.74519393,4.217650055,18.46437523,0.115746824,34.51857177,0.302392312,2.462017733,0.978237675,
0,7.100128174,334.0016041,18.27571077,3.12841918,10.38600152,0.157898224,58.17860163,0.357402437,2.684487805,0.967193504,
0,10.8686676,452.4134486,21.2700129,2.467839589,6.574422061,0.129228967,46.33086867,0.320924246,2.805895076,0.973298009,
0,13.99554443,644.0914976,25.37895777,2.293763752,5.715966746,0.11741095,75.46231481,0.304800301,3.319259259,0.966973053,
0,6.491470337,537.7035534,23.18843577,3.917993706,15.74477256,0.273224598,63.34343434,0.481443029,2.570917508,0.98587769,
0,11.69441223,917.6907384,30.29341081,2.998975436,9.302753114,0.148249074,97.24198427,0.34556177,4.05353902,0.979797224,
0,16.45767212,1188.852152,34.47973539,2.527514297,6.642736354,0.071789111,95.56065661,0.234988311,4.509675697,0.977409588,
1,6.544784546,1103.765575,33.22296758,5.602914051,32.88636301,0.001756443,126.3912698,0.034943175,6.891269841,0.975585605,
0,5.601623535,701.3524868,26.48306037,5.090871362,26.4648933,0.122176979,387.2823529,0.311597958,6.897882353,0.954859789,
0,9.195510864,1015.182791,31.86193326,3.815516272,14.93255953,0.284880394,164.5888235,0.492631806,4.007058824,0.979595427,
1,7.269454956,1065.846883,32.6473105,4.858764671,24.13788822,0.003332933,50.52927632,0.048149513,4.125986842,0.978323122,
1,2.195144653,331.8133218,18.21574379,8.513602846,73.23724086,0.003931124,31.9219621,0.052266257,3.629877369,0.938862209,
0,12.69026184,1011.023623,31.79659767,2.872805994,8.441033085,0.073386149,181.2934066,0.23759,5.334249084,0.955509179,
0,5.644805908,482.075191,21.95621076,4.253737403,18.5237455,0.096367376,224.3763042,0.274540123,6.024049514,0.944281429,
0,7.900939941,731.7081532,27.0501045,3.781992915,14.71786775,0.282283209,156.5156986,0.49016676,3.938383046,0.972672472,
1,24.23373413,2067.715808,45.47214321,2.486456536,6.85466577,0.038569027,262.0437281,0.169822083,5.974137931,0.953982702,
0,16.4047699,1258.514972,35.47555456,2.666874052,7.429911268,0.079444236,226.0852926,0.248049939,6.799895507,0.954580192,
0,3.190841675,192.1656627,13.86238301,5.489531692,32.97571478,0.151723387,131.9708625,0.350057946,5.084498834,0.939502899,
0,6.916946411,641.3179119,25.32425541,4.010048442,16.38841973,0.088270443,171.2347541,0.26185424,4.936721311,0.963526215,
0,9.285110474,756.8540609,27.51098073,3.350186321,11.64759266,0.231605065,102.988137,0.439834141,3.310944027,0.978691034,
1,22.22244263,1843.30427,42.93371949,2.633454444,7.522372824,0.004355785,112.1273394,0.055365263,5.304733945,0.968147448,
0,4.406280518,315.8254728,17.7714792,4.477525786,20.66078702,0.077585135,167.2334096,0.244713026,5.487795576,0.939417466,
0,4.594909668,459.3718576,21.43296194,4.973598166,25.15214241,0.123085798,332.8174118,0.312611016,5.377882353,0.938207601,
0,7.337890625,631.1067042,25.1218372,3.781192847,14.78042438,0.284964649,139.5480392,0.492691014,3.107843137,0.971747352,
0,9.944320679,631.3042737,25.12576912,2.937675452,8.933863271,0.073314519,162.232967,0.237485006,4.523626374,0.938266433,
0,6.302581787,554.6775717,23.55159382,4.120648417,17.28645275,0.089052136,102.1274031,0.26290309,4.129683936,0.976811159,
1,3.482116699,408.177738,20.20340907,6.43699592,43.5328379,0.001518837,261.0114087,0.0324683,8.213789683,0.91395801,
0,11.40435791,602.9650413,24.55534649,2.598633647,7.057802701,0.109686403,88.83874644,0.293928228,3.898702121,0.963315864,
0,6.532913208,373.9112099,19.33678386,3.489349434,12.57460603,0.112927247,126.9902074,0.298481019,4.760176651,0.945119301,
0,3.427841187,171.0026107,13.07679665,4.182133421,17.8456257,0.105471075,40.2716792,0.287447075,2.720467836,0.971602205,
0,4.411422729,216.0580272,14.69891245,3.678536553,13.88861339,0.255369565,35.78391761,0.463566263,2.076054664,0.978059594,
0,7.859741211,336.9205684,18.35539617,2.804936387,8.299316497,0.127961634,50.02803419,0.319217738,2.862222222,0.967116315,
0,9.481826782,366.719792,19.1499293,2.485112841,6.579585922,0.098292759,44.70908005,0.277219828,2.825448029,0.966690151,
1,4.684402466,768.1284967,27.71513119,6.592357011,45.78061016,0.006910788,264.9760508,0.069896745,7.428641251,0.966718497,
0,4.601760864,249.9486004,15.80976282,3.797769402,14.69526805,0.126662301,38.89595687,0.316208668,2.301886792,0.978590128,
0,6.58581543,352.6218106,18.77822704,3.266309034,11.42362853,0.2658488,56.87590929,0.473772017,2.283411781,0.9732307,
0,9.058853149,393.3019104,19.83184082,2.659136695,7.516908876,0.149293535,45.65227887,0.346714734,2.57945859,0.973230553,
0,13.50605774,509.2544245,22.56666623,2.151883786,5.173730971,0.101982323,50.39779054,0.282804845,2.997613787,0.969187422,
1,1.305892944,130.9950334,11.44530617,9.813319737,104.1461812,0.003206201,143.0456062,0.047245296,7.272525028,0.929569644,
0,1.253707886,49.6542915,7.046580128,6.835365972,51.80991526,0.298891475,82.92596855,0.505825375,3.268507863,0.899778593,
0,3.658447266,212.6932866,14.58400791,5.018701699,29.38616202,0.090066049,104.1614035,0.26501468,4.310442774,0.948115189,
0,16.82342529,1023.404784,31.9906984,2.346354481,5.891537437,0.117217311,105.9134064,0.304715036,3.846322379,0.971234608,
